Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,total_score
1,1,1,8,1,1,1,4,5,3,3,1,0,0,1,0,0,21,0,0,5,12,1,11.0,0,0,5,9,2,10.5,0,12.7,3.7,-1.7,Enrolled,122.2
1,15,1,6,1,14,1,13,14,10,10,1,0,0,1,0,0,23,0,1,6,14,5,14.428571428571429,0,1,6,7,6,13.428571428571429,0,16.2,0.3,-0.92,Graduate,200.43714285714285
1,8,2,12,1,1,1,23,14,6,8,1,0,0,1,0,1,18,0,0,8,8,7,14.312857142857142,0,0,8,8,7,14.312857142857142,0,10.8,1.4,1.74,Graduate,186.56571428571434
1,12,1,6,1,1,1,4,1,3,10,0,0,0,0,0,0,26,0,0,6,8,6,15.428571428571429,0,0,6,7,5,14.5,0,11.1,0.6,2.02,Enrolled,148.64857142857144
1,1,1,8,1,1,1,23,28,6,9,1,0,0,1,0,0,20,0,0,5,9,4,12.0,1,0,5,6,5,13.4,0,9.4,-0.8,-3.12,Graduate,167.88
1,1,1,10,1,1,1,4,1,6,6,0,0,0,1,0,0,18,0,0,6,7,6,13.833333333333334,0,0,6,7,6,13.714285714285714,0,11.1,0.6,2.02,Graduate,131.26761904761904
1,1,1,10,1,1,1,2,10,4,11,1,0,0,1,0,0,20,0,0,6,6,6,12.166666666666666,0,0,6,7,6,12.142857142857142,0,11.1,0.6,2.02,Graduate,140.02952380952382
1,1,1,12,1,1,1,13,14,5,5,1,0,0,1,0,0,20,0,0,8,8,7,14.014285714285714,0,0,8,8,7,14.014285714285714,0,12.7,3.7,-1.7,Enrolled,165.72857142857143
1,8,2,10,1,1,1,1,14,5,11,1,1,0,1,0,0,18,0,0,6,15,2,10.333333333333334,3,0,6,13,3,13.333333333333334,0,12.7,3.7,-1.7,Enrolled,162.36666666666665
1,1,4,15,1,1,1,1,10,10,11,1,0,0,1,0,1,22,0,0,6,7,5,13.2,0,0,6,7,5,13.6,0,12.4,0.5,1.79,Graduate,158.48999999999998
1,1,1,12,1,1,1,22,27,10,10,1,0,1,1,0,0,20,0,0,7,7,6,15.4,0,0,7,7,6,15.4,0,7.6,2.6,0.32,Graduate,191.32
1,8,4,12,1,1,1,1,27,10,10,1,0,0,1,0,1,19,0,0,7,7,7,13.385714285714286,0,0,8,8,8,15.925,0,13.9,-0.3,0.79,Graduate,186.7007142857143
1,1,1,8,1,1,1,3,1,3,5,1,0,1,1,0,0,18,0,0,6,13,6,10.857142857142858,0,0,6,10,4,11.0,0,15.5,2.8,-4.06,Dropout,128.09714285714287
1,8,2,9,1,1,1,23,27,7,7,0,0,0,1,0,0,18,0,0,5,11,5,11.333333333333334,0,0,5,8,5,12.0,0,13.9,-0.3,0.79,Graduate,182.72333333333333
1,1,4,6,1,1,1,22,1,10,10,1,0,0,1,0,1,19,0,0,5,7,4,14.5,0,0,5,5,5,13.6,0,10.8,1.4,1.74,Graduate,153.04000000000002
1,1,2,5,1,1,1,13,28,10,10,1,0,0,1,0,1,19,0,0,6,6,6,14.166666666666666,0,0,6,8,6,12.375,0,10.8,1.4,1.74,Graduate,173.4816666666667
1,8,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,24,0,0,6,7,6,12.833333333333334,0,0,6,8,6,12.0,0,7.6,2.6,0.32,Graduate,159.3533333333333
1,1,1,10,1,1,1,22,27,5,5,0,0,0,1,0,0,21,0,0,6,7,6,13.333333333333334,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduate,175.77333333333337
1,1,1,10,1,1,1,1,1,4,4,1,0,0,1,0,1,20,0,0,6,7,6,13.666666666666666,0,0,6,7,6,14.571428571428571,0,11.1,0.6,2.02,Graduate,128.95809523809524
1,12,1,11,1,1,1,13,14,5,8,0,0,1,0,0,1,28,0,0,6,6,6,10.833333333333334,0,0,6,7,5,11.0,0,13.9,-0.3,0.79,Dropout,170.2233333333333
1,1,2,16,1,1,1,22,14,10,9,1,0,0,1,0,0,21,0,0,6,7,6,13.428571428571429,0,0,6,8,6,13.142857142857142,0,7.6,2.6,0.32,Graduate,177.09142857142854
1,1,1,12,1,1,1,22,28,29,35,1,0,1,1,1,0,20,0,0,7,7,7,12.401428571428571,0,0,8,10,6,11.808333333333332,0,11.1,0.6,2.02,Enrolled,238.9297619047619
1,13,1,4,1,1,1,3,2,3,7,0,0,0,0,1,0,36,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,119.58
2,12,1,17,0,1,1,22,27,10,10,0,0,0,0,1,0,42,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,173.7
2,12,1,17,0,1,1,22,27,10,8,0,0,0,1,1,0,47,0,0,5,9,4,11.5,0,0,5,6,5,11.6,1,7.6,2.6,0.32,Dropout,218.61999999999998
1,12,1,7,1,1,1,1,28,5,8,0,0,0,0,1,0,25,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,120.48
1,12,1,14,1,9,1,1,27,4,6,0,0,0,1,1,1,25,0,0,6,8,6,14.142857142857142,0,0,6,6,6,13.5,0,15.5,2.8,-4.06,Graduate,184.88285714285715
2,12,1,3,0,12,1,13,27,7,9,0,0,0,1,1,0,48,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,174.69
1,14,1,17,0,1,1,23,28,10,8,0,0,0,1,1,1,32,0,5,10,12,10,13.8,0,5,10,10,10,12.8,0,10.8,1.4,1.74,Graduate,251.54000000000005
1,4,1,17,0,15,1,23,28,10,8,0,0,0,1,1,0,38,0,10,10,10,10,13.6,0,5,10,10,5,13.6,0,8.9,1.4,3.51,Dropout,259.01
1,4,1,10,1,15,1,22,27,6,6,0,0,0,1,1,0,37,0,11,16,23,15,11.733333333333333,0,6,11,17,9,11.88888888888889,0,15.5,2.8,-4.06,Graduate,278.8622222222222
1,12,2,9,1,1,1,22,27,10,10,0,0,0,0,1,0,26,0,0,5,8,1,10.0,0,0,5,9,1,10.0,0,10.8,1.4,1.74,Dropout,185.94000000000003
1,15,1,6,1,14,1,3,5,3,3,0,0,0,1,1,0,23,0,0,6,19,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,129.39
1,15,1,4,1,14,1,23,14,4,6,0,0,0,1,1,0,23,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Enrolled,149.24
1,15,1,4,1,14,1,2,3,10,7,0,0,0,1,1,0,20,0,0,6,12,4,10.8,0,0,6,13,4,12.0,0,12.4,0.5,1.79,Enrolled,163.49
1,12,1,12,1,4,1,3,28,4,8,1,0,0,1,1,0,26,0,2,7,8,6,13.046666666666669,0,2,8,10,7,13.30625,0,11.1,0.6,2.02,Dropout,194.07291666666669
1,14,1,3,0,1,1,22,27,10,6,0,0,0,1,0,0,45,0,5,9,13,8,11.0,0,3,7,10,6,10.833333333333334,0,12.7,3.7,-1.7,Enrolled,229.53333333333333
1,12,1,3,0,12,1,22,27,6,6,1,0,0,1,0,1,26,0,0,6,10,3,12.333333333333334,0,0,6,14,3,11.666666666666666,0,7.6,2.6,0.32,Enrolled,196.51999999999998
1,14,1,3,0,3,1,7,7,12,12,0,0,0,1,0,0,26,0,8,11,16,10,11.8,0,3,7,7,7,13.285714285714286,0,7.6,2.6,0.32,Graduate,192.60571428571427
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,25,0,0,5,8,3,11.0,0,0,5,8,3,11.25,0,10.8,1.4,1.74,Enrolled,196.19000000000003
1,7,4,12,1,1,1,1,1,5,5,1,0,0,1,0,0,18,0,0,8,8,8,13.11,0,0,8,8,8,13.11,0,9.4,-0.8,-3.12,Graduate,138.7
1,4,1,12,1,3,1,22,27,8,8,1,0,0,1,0,0,27,0,0,8,8,7,14.414285714285716,0,0,8,8,7,14.414285714285716,0,12.7,3.7,-1.7,Graduate,206.5285714285714
6,8,3,3,0,1,1,13,1,6,12,0,0,0,0,0,0,24,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout,116.94
1,8,1,9,1,1,1,23,14,7,11,1,0,0,1,0,0,20,0,0,5,8,5,12.333333333333334,0,0,5,7,5,12.2,0,15.5,2.8,-4.06,Graduate,172.77333333333334
1,1,1,12,1,1,1,1,14,10,9,1,0,0,1,0,1,18,0,0,7,9,0,0.0,0,0,7,8,1,10.0,0,15.5,2.8,-4.06,Dropout,129.24
1,8,6,13,1,1,1,13,28,8,8,1,0,0,1,0,1,18,0,0,7,9,7,14.1,0,0,8,8,8,13.3125,0,12.7,3.7,-1.7,Graduate,198.11249999999998
1,1,4,12,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,8,8,8,13.045,0,0,8,8,8,13.045,0,9.4,-0.8,-3.12,Graduate,189.56999999999996
1,1,1,12,1,1,1,13,27,4,9,1,0,0,1,1,0,19,0,0,8,10,5,12.858,3,0,8,10,5,12.858,3,9.4,-0.8,-3.12,Enrolled,176.196
1,13,3,12,1,1,1,1,1,5,5,1,0,0,1,0,1,19,0,0,8,8,8,14.2525,0,0,8,8,8,14.2525,0,9.4,-0.8,-3.12,Graduate,147.98499999999999
1,1,4,12,1,1,1,10,1,6,11,0,0,0,1,0,1,19,0,0,7,9,5,14.06,0,0,7,9,7,11.242857142857142,0,12.4,0.5,1.79,Enrolled,153.99285714285713
1,1,4,12,1,1,1,23,27,10,6,1,0,0,1,0,0,18,0,0,8,8,7,15.075714285714286,0,0,8,8,7,15.075714285714286,0,10.8,1.4,1.74,Graduate,197.09142857142862
1,8,2,2,1,1,1,13,27,10,10,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Enrolled,111.7
1,14,2,14,1,1,1,3,3,6,6,1,0,0,1,0,0,19,0,0,5,5,4,13.75,0,0,6,9,5,12.6,0,12.7,3.7,-1.7,Enrolled,148.04999999999998
1,4,0,4,1,3,1,1,27,5,10,1,0,0,1,0,0,23,0,10,17,28,17,13.15,2,8,12,22,12,13.214285714285714,0,15.5,2.8,-4.06,Graduate,250.60428571428574
1,1,2,10,1,1,1,13,14,5,8,1,0,0,1,0,1,21,0,0,6,9,5,12.333333333333334,0,0,6,7,5,11.8,0,13.9,-0.3,0.79,Graduate,157.5233333333333
1,1,3,12,1,1,1,23,28,6,8,1,0,0,1,0,1,18,0,0,7,8,7,13.778571428571428,0,0,8,10,8,13.122222222222222,0,16.2,0.3,-0.92,Graduate,196.4807936507937
1,1,1,16,1,1,1,19,27,10,10,1,0,1,0,0,0,20,0,0,6,12,3,10.333333333333334,0,0,6,14,1,11.0,0,10.8,1.4,1.74,Dropout,187.27333333333337
1,14,1,15,1,1,1,13,27,6,6,1,0,0,1,0,0,23,0,0,6,11,3,11.333333333333334,0,0,6,7,2,11.0,0,16.2,0.3,-0.92,Enrolled,183.91333333333336
1,1,1,10,1,1,1,22,27,10,8,1,0,0,1,0,0,20,0,0,6,7,5,13.2,0,0,6,6,6,12.666666666666666,0,10.8,1.4,1.74,Enrolled,180.80666666666667
1,1,1,5,1,1,1,22,27,6,8,0,0,0,1,0,1,18,0,1,6,8,6,13.571428571428571,1,0,6,11,6,12.375,0,13.9,-0.3,0.79,Graduate,179.33642857142857
1,1,1,3,0,1,1,22,27,10,8,0,0,0,1,0,0,29,0,8,11,14,11,12.75,0,3,7,7,7,13.428571428571429,0,9.4,-0.8,-3.12,Graduate,204.6585714285714
1,12,1,15,1,7,1,23,1,6,5,1,0,0,1,1,0,28,0,0,6,11,3,13.0,0,0,6,15,1,12.0,0,7.6,2.6,0.32,Dropout,181.51999999999998
1,1,3,14,1,1,1,22,27,8,8,1,0,0,1,1,0,19,0,0,5,7,3,11.333333333333334,0,0,5,7,4,11.0,0,9.4,-0.8,-3.12,Enrolled,167.81333333333333
1,12,1,14,1,1,1,13,14,8,8,0,0,1,0,1,0,24,0,0,6,12,0,0.0,0,0,6,9,0,0.0,0,10.8,1.4,1.74,Dropout,146.94000000000003
1,12,1,2,1,1,1,22,27,10,8,0,0,1,1,1,1,33,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,137.24
1,8,1,9,1,1,1,13,27,6,8,1,0,0,0,1,0,19,0,0,5,7,2,12.5,0,0,5,13,1,11.0,0,9.4,-0.8,-3.12,Dropout,158.98
1,1,1,6,1,1,1,23,14,10,4,0,0,0,1,1,0,19,0,0,6,7,6,14.857142857142858,0,0,6,8,6,14.142857142857142,0,11.1,0.6,2.02,Graduate,165.72
4,12,1,3,0,1,1,22,27,8,8,0,0,0,1,1,0,37,0,3,9,13,8,12.0,0,2,7,8,7,11.571428571428571,0,12.7,3.7,-1.7,Graduate,221.27142857142857
1,1,1,2,1,1,1,23,27,10,9,1,0,1,0,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,113.7
4,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,29,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Enrolled,166.51999999999998
2,12,1,12,1,13,1,22,27,10,4,0,0,0,1,1,0,37,0,0,7,8,7,12.828571428571427,0,0,8,8,8,12.6875,0,13.9,-0.3,0.79,Graduate,229.9060714285714
1,12,1,12,1,1,1,22,27,10,10,0,0,0,1,1,0,36,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout,165.69
1,1,2,14,1,1,1,1,28,8,8,1,0,0,1,1,0,19,0,0,6,6,6,13.333333333333334,0,0,6,8,5,14.0,0,8.9,1.4,3.51,Graduate,166.14333333333332
1,13,1,12,1,1,1,13,1,10,4,1,0,0,1,1,1,33,0,6,14,20,14,13.072857142857144,6,6,14,20,14,13.072857142857144,6,9.4,-0.8,-3.12,Graduate,246.62571428571428
1,13,1,7,1,1,1,1,1,6,8,0,0,0,0,1,0,34,0,2,7,13,5,12.0,0,2,7,7,3,11.0,0,15.5,2.8,-4.06,Dropout,159.24
1,1,1,11,1,1,1,3,14,4,9,1,0,0,1,0,0,18,0,0,6,6,6,15.5,0,0,6,6,6,16.0,0,12.4,0.5,1.79,Graduate,149.19
1,15,1,8,1,14,1,3,1,3,5,1,0,0,1,0,0,20,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout,113.69000000000001
1,1,1,15,1,1,1,13,27,5,8,0,0,0,1,0,1,19,0,0,6,7,6,14.714285714285714,0,0,6,6,6,15.166666666666666,0,13.9,-0.3,0.79,Graduate,176.27095238095237
1,1,3,6,1,1,1,13,14,10,2,1,0,0,1,0,0,20,0,0,6,7,6,16.714285714285715,0,0,6,6,6,15.333333333333334,0,13.9,-0.3,0.79,Graduate,158.43761904761905
1,1,1,10,1,1,1,13,14,10,10,1,0,0,1,0,1,19,0,0,6,9,6,10.857142857142858,0,0,6,7,6,11.666666666666666,0,12.4,0.5,1.79,Graduate,162.21380952380952
1,1,4,12,1,1,1,13,14,10,10,1,0,0,1,0,0,19,0,0,7,8,6,11.658333333333331,0,0,8,11,6,12.416666666666666,0,12.4,0.5,1.79,Graduate,173.765
1,9,2,15,1,1,10,22,14,10,8,1,0,0,1,0,1,22,1,0,6,8,5,11.6,0,0,6,7,6,12.0,0,9.4,-0.8,-3.12,Graduate,186.07999999999998
1,1,1,14,1,1,1,10,10,6,8,1,0,0,1,0,0,18,0,0,6,8,6,14.625,0,0,6,9,6,14.142857142857142,0,11.1,0.6,2.02,Enrolled,157.48785714285714
1,1,1,15,1,1,1,1,28,10,10,0,0,0,1,0,1,18,0,0,6,6,6,12.166666666666666,0,0,6,8,6,12.666666666666666,0,12.4,0.5,1.79,Graduate,167.52333333333334
1,1,3,12,1,1,1,1,14,17,40,1,0,0,1,0,0,19,0,0,7,12,4,13.375,0,0,7,8,6,12.116666666666667,0,12.4,0.5,1.79,Enrolled,197.18166666666667
1,1,1,16,1,1,1,23,27,10,10,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,6,6,12.833333333333334,0,12.7,3.7,-1.7,Graduate,189.03333333333333
1,12,1,12,1,1,1,13,1,2,12,1,0,1,0,0,0,31,0,0,7,8,5,12.56,0,0,7,8,5,12.56,0,7.6,2.6,0.32,Dropout,165.64
1,8,5,12,1,1,1,1,1,5,4,1,0,0,1,0,0,18,0,0,7,7,7,13.19,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,Graduate,146.14124999999999
1,1,1,10,1,1,1,1,14,10,10,0,0,1,1,0,1,19,0,0,6,11,3,11.0,0,0,6,9,4,11.25,0,10.8,1.4,1.74,Graduate,148.19000000000003
1,1,1,2,1,1,1,3,28,3,11,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,87.39000000000001
1,8,1,10,1,1,1,22,28,10,6,0,0,0,1,0,1,19,0,0,6,11,5,11.6,0,0,6,10,6,11.714285714285714,0,15.5,2.8,-4.06,Graduate,191.55428571428573
1,1,1,12,1,1,1,13,14,10,7,0,0,0,1,0,0,19,0,0,7,7,6,14.266666666666666,0,0,7,7,6,14.266666666666666,0,7.6,2.6,0.32,Graduate,161.05333333333328
1,1,1,9,1,1,1,22,27,10,8,0,0,0,1,0,1,19,0,0,5,6,4,11.0,0,0,5,9,4,13.857142857142858,0,10.8,1.4,1.74,Enrolled,174.7971428571429
2,4,1,3,0,3,1,22,24,1,1,0,0,0,1,0,0,30,0,8,10,11,9,12.666666666666666,0,3,7,7,7,12.428571428571429,1,7.6,2.6,0.32,Graduate,191.61523809523806
1,14,1,15,1,1,1,13,1,6,6,1,0,0,1,0,0,18,0,0,6,6,0,0.0,0,0,6,10,3,11.0,0,16.2,0.3,-0.92,Enrolled,137.58
1,9,6,12,1,1,1,1,1,4,7,1,0,0,1,0,0,18,0,0,8,11,7,12.771428571428572,0,0,8,11,7,12.771428571428572,0,12.7,3.7,-1.7,Graduate,156.24285714285713
1,9,5,6,1,1,1,5,3,3,4,1,0,0,1,0,0,21,0,0,5,12,0,0.0,3,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,106.7
1,15,1,10,1,1,1,1,28,5,10,0,0,0,1,0,1,19,0,3,6,6,6,15.5,0,2,6,7,6,13.571428571428571,0,13.9,-0.3,0.79,Graduate,180.46142857142857
1,8,1,14,1,1,1,1,1,5,5,1,0,0,1,0,1,19,0,0,6,7,6,13.285714285714286,0,0,6,9,5,14.6,0,12.4,0.5,1.79,Enrolled,142.57571428571427
1,1,5,12,1,1,1,3,14,5,9,1,0,0,1,0,0,19,0,0,7,11,5,11.716666666666669,0,0,7,8,5,13.7,0,13.9,-0.3,0.79,Enrolled,156.80666666666664
1,8,1,8,1,1,1,13,14,5,5,1,0,0,1,0,0,19,0,0,6,8,6,11.333333333333334,0,0,6,12,4,13.75,0,8.9,1.4,3.51,Dropout,159.89333333333332
1,1,2,14,1,1,1,1,14,5,8,1,0,0,1,0,1,19,0,0,6,6,6,13.333333333333334,0,0,6,10,5,13.4,0,8.9,1.4,3.51,Graduate,150.54333333333332
2,12,1,17,0,1,1,22,27,10,7,0,0,0,1,0,1,39,0,0,5,13,4,12.333333333333334,0,0,5,14,2,10.0,4,16.2,0.3,-0.92,Graduate,225.91333333333336
1,1,2,5,1,1,1,3,4,3,3,1,0,0,1,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Enrolled,116.68666666666664
1,8,1,2,1,1,1,3,1,10,10,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,75.7
1,8,5,9,1,1,1,13,28,4,11,1,0,0,1,0,0,19,0,0,5,8,5,12.6,0,0,5,9,4,11.6,0,8.9,1.4,3.51,Graduate,177.01
1,8,3,9,1,1,1,1,1,5,8,1,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,4,11.0,0,11.1,0.6,2.02,Enrolled,125.31999999999998
2,12,1,4,1,1,1,3,3,3,3,0,0,1,0,0,0,34,0,1,6,10,6,14.333333333333334,0,0,6,9,6,12.833333333333334,0,11.1,0.6,2.02,Enrolled,153.88666666666666
1,1,2,14,1,1,1,22,27,10,10,0,0,0,1,0,0,22,0,0,5,8,3,12.0,0,0,5,9,2,11.0,1,7.6,2.6,0.32,Enrolled,179.51999999999998
1,12,1,6,1,1,1,13,14,8,8,1,0,0,1,0,0,24,0,0,6,7,6,14.857142857142858,0,0,6,10,5,13.6,0,13.9,-0.3,0.79,Graduate,174.84714285714284
2,14,1,9,1,1,1,13,27,8,11,0,0,0,1,0,0,34,0,12,15,17,12,11.916666666666666,0,11,13,13,11,13.181818181818182,0,7.6,2.6,0.32,Graduate,262.61848484848485
2,12,1,17,0,1,1,19,24,1,1,1,0,0,1,0,0,46,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,157.51999999999998
2,12,2,9,1,1,1,22,27,10,9,0,0,0,1,0,0,50,0,0,5,12,3,13.333333333333334,1,0,5,8,5,12.2,0,9.4,-0.8,-3.12,Enrolled,217.01333333333332
1,12,1,17,0,1,1,22,27,10,6,0,0,0,0,0,0,37,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,169.24
1,1,2,6,1,1,1,23,14,5,10,1,0,0,1,0,0,18,0,0,6,6,6,17.0,0,0,6,6,6,15.5,0,8.9,1.4,3.51,Graduate,167.31
1,12,1,6,1,1,1,22,27,7,7,0,0,0,1,0,1,25,0,0,6,13,3,11.666666666666666,0,0,6,14,2,11.333333333333334,0,11.1,0.6,2.02,Enrolled,193.72
2,12,1,4,1,1,1,22,27,10,7,0,0,0,1,0,0,46,0,14,19,24,19,12.210526315789474,0,11,13,13,13,11.384615384615383,0,15.5,2.8,-4.06,Graduate,298.83514170040485
2,12,1,5,1,1,1,3,1,3,6,0,0,0,1,0,1,30,0,1,6,8,6,13.0,1,0,6,9,5,12.857142857142858,0,13.9,-0.3,0.79,Graduate,150.24714285714285
4,1,1,17,0,1,1,22,27,10,10,0,0,1,0,0,0,37,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,156.7
2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,50,0,0,5,9,2,10.5,0,0,5,7,3,11.0,0,12.7,3.7,-1.7,Enrolled,221.2
1,15,1,4,1,14,1,23,28,10,7,1,0,0,1,0,0,20,0,0,6,7,6,13.571428571428571,0,0,6,9,6,12.714285714285714,0,12.4,0.5,1.79,Graduate,207.9757142857143
2,12,2,13,1,9,1,19,24,13,13,0,0,0,1,0,0,39,0,0,3,7,1,14.0,0,0,2,4,0,0.0,0,11.1,0.6,2.02,Dropout,193.72
2,12,1,15,1,12,1,22,27,10,7,0,0,0,0,0,0,53,0,0,5,5,0,0.0,0,0,4,5,0,0.0,0,15.5,2.8,-4.06,Dropout,196.24
2,13,1,9,1,1,1,22,27,10,10,1,0,0,1,0,0,54,0,13,15,20,13,12.461538461538462,1,10,13,13,10,11.1,1,15.5,2.8,-4.06,Dropout,299.8015384615385
1,15,1,6,1,14,1,3,3,5,3,1,0,0,1,0,0,19,0,0,6,8,4,14.4,0,0,6,6,5,13.0,0,13.9,-0.3,0.79,Graduate,150.79
1,9,2,15,1,1,1,1,1,5,5,1,0,0,0,0,0,20,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,94.81000000000002
1,1,3,15,1,1,1,1,27,5,6,1,0,1,1,0,0,18,0,0,6,6,6,14.333333333333334,0,0,6,6,6,14.166666666666666,0,8.9,1.4,3.51,Graduate,161.30999999999997
1,17,1,4,1,16,1,1,1,22,29,0,0,1,1,0,0,21,0,7,13,21,11,11.909090909090908,0,5,11,14,11,10.727272727272728,0,8.9,1.4,3.51,Graduate,246.44636363636363
1,9,3,5,1,1,1,1,1,6,4,1,0,0,1,0,0,18,0,1,6,8,6,13.714285714285714,1,0,6,8,6,14.375,0,13.9,-0.3,0.79,Graduate,137.47928571428568
1,1,1,12,1,1,1,13,14,10,11,1,0,1,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,Dropout,116.71999999999998
1,8,1,12,1,1,1,1,1,10,10,1,0,0,1,0,1,18,0,0,7,10,5,13.46,0,0,7,8,7,12.2375,0,11.1,0.6,2.02,Dropout,151.41750000000002
1,1,1,15,1,1,1,1,3,4,4,1,0,0,1,0,0,19,0,0,6,6,6,15.0,0,0,6,6,6,13.333333333333334,0,11.1,0.6,2.02,Graduate,132.05333333333334
1,1,1,2,1,1,1,1,1,5,4,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout,54.39
1,1,2,14,1,1,1,2,1,5,5,1,0,0,1,0,0,19,0,0,6,7,5,13.4,0,0,6,6,5,12.8,0,12.7,3.7,-1.7,Graduate,130.9
4,14,1,3,0,9,1,19,24,1,1,1,0,0,1,0,0,48,0,0,6,9,5,13.0,0,0,6,10,4,12.5,0,7.6,2.6,0.32,Enrolled,203.01999999999998
4,14,1,10,1,1,1,22,27,10,10,0,0,1,1,0,0,34,0,0,6,13,4,11.25,0,0,6,8,4,13.75,0,13.9,-0.3,0.79,Graduate,217.39
1,1,1,6,1,1,1,3,3,3,3,0,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,7,5,11.6,0,7.6,2.6,0.32,Graduate,109.71999999999997
2,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,50,0,0,6,8,6,12.666666666666666,0,0,6,6,6,11.833333333333334,0,10.8,1.4,1.74,Graduate,216.44000000000003
1,14,1,16,1,1,1,22,27,7,7,0,0,1,1,0,0,41,0,20,21,23,21,12.333333333333334,0,19,19,19,19,12.105263157894736,0,12.4,0.5,1.79,Graduate,341.1285964912281
1,8,2,15,1,1,1,1,1,6,6,1,0,0,1,0,1,22,0,0,6,11,5,12.0,0,0,6,11,5,11.0,0,7.6,2.6,0.32,Dropout,145.51999999999998
4,12,1,9,1,1,1,22,27,10,10,0,0,0,1,0,0,43,0,0,5,5,5,16.4,0,0,5,5,5,16.6,0,7.6,2.6,0.32,Graduate,215.51999999999998
2,12,1,3,0,12,1,3,14,12,12,0,0,0,1,0,0,50,0,0,1,1,0,0.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,145.94000000000003
1,12,1,4,1,12,1,22,27,10,10,0,0,0,1,0,0,60,0,0,6,10,6,12.75,0,0,6,6,4,14.75,0,13.9,-0.3,0.79,Graduate,241.89
2,12,1,9,1,1,1,22,27,10,11,0,0,0,1,0,0,41,0,0,5,14,4,14.5,1,0,5,12,5,13.0,0,9.4,-0.8,-3.12,Enrolled,217.98
2,12,1,17,0,12,1,22,27,10,10,0,0,0,1,0,0,47,0,0,5,5,5,14.8,0,0,5,5,5,14.4,0,7.6,2.6,0.32,Graduate,231.72
